shipment_id,date,year,month,month_number,quarter,origin,destination,route,mode,hs_code,product_description,weight_kg,weight_tonnes,value_usd,shipment_value_million,status,bill_of_lading,shipper,consignee,remarks,Delay_Time(hrs),delay_days,Delay_Reason,delay_flag,delay_status
ADGF-2026619,2025-02-11,2025,February,2,1,"Ho Chi Minh City, Vietnam","Los Angeles, USA","Ho Chi Minh City, Vietnam → Los Angeles, USA",Sea,7020010,Textile rolls (cotton),2449.0,2.449,13503.02,0.013503020000000001,Delivered,BOL9366745828,Oceanic Logistics Co.,Unknown (invoice),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2031252,2025-02-11,2025,February,2,1,"Rotterdam, Netherlands",Singapore,"Rotterdam, Netherlands → Singapore",Sea,Unknown,Smartphone units,417.4,0.4174,361511.55,0.36151155,Delivered,BOL8433446526,A & D International,FreshFarms Importers,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2031292,2025-02-11,2025,February,2,1,"Kochi, India","Kolkata, India","Kochi, India → Kolkata, India",Road,85423900,Fresh white flesh dragon fruits (public trade sample),541.3,0.5413,5697.82,0.00569782,In Transit,BOL2939056816,Oceanic Logistics Co.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2031944,2025-02-11,2025,February,2,1,"Hamburg, Germany",Domestic,"Hamburg, Germany → Domestic",Sea,85423900,Plastic granules,2271.4,2.2714000000000003,2876.09,0.00287609,Delivered,BOL8819264367,A & D Global Freight Pvt. Ltd.,ABC Importers Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2032308,2025-02-11,2025,February,2,1,"Istanbul, Turkey","Ho Chi Minh City, Vietnam","Istanbul, Turkey → Ho Chi Minh City, Vietnam",Air,8109090,LED lamps,1536.4,1.5364,21474.73,0.02147473,Delivered,BOL8296924759,TransIndia Cargo,Techtronica Pvt. Ltd.,No Remarks,9.1,0.3791666666666667,Staff Shortage,True,Delayed
ADGF-2033321,2025-02-11,2025,February,2,1,"New Delhi, India",Singapore,"New Delhi, India → Singapore",Sea,85171200,Printed circuit boards,464.9,0.4649,27933.96,0.02793396,Delivered,BOL3703181284,A & D Global Freight Pvt. Ltd.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2033413,2025-02-11,2025,February,2,1,"Los Angeles, USA","Rotterdam, Netherlands","Los Angeles, USA → Rotterdam, Netherlands",Sea,7020010,Engine parts,2666.9,2.6669,15653.03,0.015653030000000002,Cancelled,BOL3395750587,Oceanic Logistics Co.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2033489,2025-02-11,2025,February,2,1,"Kochi, India","Dubai, UAE","Kochi, India → Dubai, UAE",Sea,85423900,Ceramic tiles,1719.4,1.7194,2800.8,0.0028008,Delivered,BOL6008715065,A & D International,Unknown (trade database),Customer requested priority handling,0.0,0.0,No Delay,False,On Time
ADGF-2033606,2025-02-11,2025,February,2,1,"Istanbul, Turkey","Melbourne, Australia","Istanbul, Turkey → Melbourne, Australia",Sea,85171200,Paperboard rolls,2235.7,2.2357,46925.08,0.04692508,Delivered,BOL6604769725,Oceanic Logistics Co.,Techtronica Pvt. Ltd.,No Remarks,3.3,0.1375,Staff Shortage,True,Delayed
ADGF-2033620,2025-02-11,2025,February,2,1,"Rotterdam, Netherlands","Chennai, India","Rotterdam, Netherlands → Chennai, India",Sea,94036000,Fresh white flesh dragon fruits (public trade sample),363.9,0.3639,62880.83,0.06288083,Delivered,BOL6753428905,TransIndia Cargo,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2035745,2025-02-11,2025,February,2,1,"Hamburg, Germany","Rotterdam, Netherlands","Hamburg, Germany → Rotterdam, Netherlands",Sea,8109090,Fresh white flesh dragon fruits (public trade sample),1390.9,1.3909,26486.1,0.0264861,In Transit,BOL3420877123,Oceanic Logistics Co.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2036650,2025-02-11,2025,February,2,1,"Ho Chi Minh City, Vietnam",Domestic,"Ho Chi Minh City, Vietnam → Domestic",Air,39232990,Printed circuit boards,258.4,0.25839999999999996,36006.29,0.03600629,Customs Hold,BOL8122547585,TransIndia Cargo,Unknown (invoice),No Remarks,17.1,0.7125,Port Congestion,True,Delayed
ADGF-2026047,2025-02-12,2025,February,2,1,"Rotterdam, Netherlands","Sydney, Australia","Rotterdam, Netherlands → Sydney, Australia",Air,10063010,Cocoa beans,2037.4,2.0374,9101.17,0.00910117,Customs Hold,BOL8737183931,Sunrise Exports,Global Retail Ltd.,No Remarks,6.7,0.2791666666666667,Technical Glitch,True,Delayed
ADGF-2026380,2025-02-12,2025,February,2,1,"Shanghai, China","Ho Chi Minh City, Vietnam","Shanghai, China → Ho Chi Minh City, Vietnam",Air,7020010,Textile rolls (cotton),992.1,0.9921,17352.61,0.01735261,Delivered,BOL6184288812,A & D International,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2026828,2025-02-12,2025,February,2,1,"Hamburg, Germany","Bengaluru, India","Hamburg, Germany → Bengaluru, India",Air,10063010,Cocoa beans,2324.3,2.3243,5430.89,0.005430890000000001,Customs Hold,BOL4845763717,A & D Global Freight Pvt. Ltd.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2027542,2025-02-12,2025,February,2,1,"Mumbai, India","Sydney, Australia","Mumbai, India → Sydney, Australia",Sea,94036000,Textile rolls (cotton),1125.4,1.1254000000000002,9387.28,0.009387280000000001,Customs Hold,BOL3602677128,A & D Global Freight Pvt. Ltd.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2028032,2025-02-12,2025,February,2,1,"Shanghai, China",India,"Shanghai, China → India",Sea,Unknown,Wheat flour,2776.6,2.7765999999999997,3207.57,0.0032075700000000003,Delivered,BOL2995626024,Oceanic Logistics Co.,Techtronica Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2028305,2025-02-12,2025,February,2,1,"Rotterdam, Netherlands",India,"Rotterdam, Netherlands → India",Sea,7020010,Processed spices (ground),1216.6,1.2166,24099.51,0.024099509999999998,Delivered,BOL8293394183,Oceanic Logistics Co.,Techtronica Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2028426,2025-02-12,2025,February,2,1,"Sydney, Australia",Singapore,"Sydney, Australia → Singapore",Road,39232990,Printed circuit boards,222.7,0.22269999999999998,19722.5,0.0197225,Delivered,BOL3398035085,A & D Global Freight Pvt. Ltd.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2029056,2025-02-12,2025,February,2,1,"Sydney, Australia",India,"Sydney, Australia → India",Sea,94036000,Fresh dragon fruit,1554.8,1.5548,2068.54,0.00206854,Delivered,BOL4265257218,TransIndia Cargo,FreshFarms Importers,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2029111,2025-02-12,2025,February,2,1,"Rotterdam, Netherlands","New York, USA","Rotterdam, Netherlands → New York, USA",Sea,39232990,Printed circuit boards,262.4,0.26239999999999997,29210.31,0.02921031,Delivered,BOL5512547853,A & D Global Freight Pvt. Ltd.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2029134,2025-02-12,2025,February,2,1,"Los Angeles, USA","New Delhi, India","Los Angeles, USA → New Delhi, India",Sea,Unknown,Textile rolls (cotton),793.8,0.7938,8621.86,0.00862186,Delivered,BOL9369621150,A & D Global Freight Pvt. Ltd.,Unknown (invoice),No Remarks,24.8,1.033333333333333,Documentation Error,True,Delayed
ADGF-2029666,2025-02-12,2025,February,2,1,Vietnam (unspecified),"Ho Chi Minh City, Vietnam","Vietnam (unspecified) → Ho Chi Minh City, Vietnam",Sea,10063010,Smartphone units,362.7,0.36269999999999997,96115.8,0.0961158,Delivered,BOL3685023346,A & D Global Freight Pvt. Ltd.,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2029871,2025-02-12,2025,February,2,1,"Dubai, UAE","London, UK","Dubai, UAE → London, UK",Sea,94036000,Textile rolls (cotton),692.5,0.6925,6027.13,0.00602713,Delivered,BOL1759494793,A & D Global Freight Pvt. Ltd.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2030051,2025-02-12,2025,February,2,1,"Bangkok, Thailand","Bengaluru, India","Bangkok, Thailand → Bengaluru, India",Sea,Unknown,Furniture (assembled),464.0,0.464,11616.99,0.01161699,Delivered,BOL2672010550,Oceanic Logistics Co.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2030788,2025-02-12,2025,February,2,1,"Istanbul, Turkey","Dubai, UAE","Istanbul, Turkey → Dubai, UAE",Air,8109090,Wheat flour,9908.6,9.9086,2868.07,0.0028680700000000003,Delivered,BOL6247422587,A & D International,FreshFarms Importers,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2031930,2025-02-12,2025,February,2,1,"Los Angeles, USA","Chennai, India","Los Angeles, USA → Chennai, India",Air,94036000,Freight / tax invoice (public doc),890.1,0.8901,26172.49,0.026172490000000003,Delivered,BOL9183850344,Sunrise Exports,FreshFarms Importers,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2034310,2025-02-12,2025,February,2,1,"Rotterdam, Netherlands","Ho Chi Minh City, Vietnam","Rotterdam, Netherlands → Ho Chi Minh City, Vietnam",Sea,8109090,Plastic granules,1191.3,1.1913,12889.84,0.01288984,Delivered,BOL3216038180,A & D Global Freight Pvt. Ltd.,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2034493,2025-02-12,2025,February,2,1,Vietnam (unspecified),"Ho Chi Minh City, Vietnam","Vietnam (unspecified) → Ho Chi Minh City, Vietnam",Sea,30049099,Lithium batteries (packets),171.4,0.1714,22356.93,0.02235693,Delivered,BOL2335230399,A & D Global Freight Pvt. Ltd.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2034771,2025-02-12,2025,February,2,1,"Jakarta, Indonesia","Rotterdam, Netherlands","Jakarta, Indonesia → Rotterdam, Netherlands",Sea,10063010,Fresh dragon fruit,800.0,0.8,11142.69,0.01114269,Delivered,BOL7091817244,Oceanic Logistics Co.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2035046,2025-02-12,2025,February,2,1,"Hamburg, Germany","Melbourne, Australia","Hamburg, Germany → Melbourne, Australia",Sea,85171200,Lithium batteries (packets),218.4,0.2184,18500.92,0.018500919999999997,Delivered,BOL1032938372,Sunrise Exports,Techtronica Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2036233,2025-02-12,2025,February,2,1,"Los Angeles, USA","New Delhi, India","Los Angeles, USA → New Delhi, India",Sea,94036000,Lithium batteries (packets),250.4,0.2504,4864.47,0.00486447,Delivered,BOL9899554362,Sunrise Exports,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2036500,2025-02-12,2025,February,2,1,"Jakarta, Indonesia",Singapore,"Jakarta, Indonesia → Singapore",Sea,30049099,Processed spices (ground),822.7,0.8227000000000001,27466.84,0.02746684,Delivered,BOL3063829431,TransIndia Cargo,ABC Importers Pvt. Ltd.,Documentation review required,0.0,0.0,No Delay,False,On Time
ADGF-2036795,2025-02-12,2025,February,2,1,"Seattle, USA","Kolkata, India","Seattle, USA → Kolkata, India",Air,85423900,Plastic granules,2141.1,2.1411,19768.73,0.019768729999999998,Delivered,BOL7791350385,TransIndia Cargo,FreshFarms Importers,Routine shipment,0.0,0.0,No Delay,False,On Time
ADGF-2036833,2025-02-12,2025,February,2,1,"Istanbul, Turkey","London, UK","Istanbul, Turkey → London, UK",Sea,30049099,Plastic granules,2296.7,2.2967,9073.57,0.00907357,Delivered,BOL2380425166,TransIndia Cargo,FreshFarms Importers,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2025592,2025-02-13,2025,February,2,1,"Kochi, India",Singapore,"Kochi, India → Singapore",Air,30049099,Processed spices (ground),1739.8,1.7398,23067.46,0.023067459999999998,In Transit,BOL9700258436,Oceanic Logistics Co.,Techtronica Pvt. Ltd.,No Remarks,35.2,1.466666666666667,Technical Glitch,True,Delayed
ADGF-2026094,2025-02-13,2025,February,2,1,"Jakarta, Indonesia",Domestic,"Jakarta, Indonesia → Domestic",Air,7020010,Paperboard rolls,1530.6,1.5306,26546.14,0.02654614,Delivered,BOL7123265835,A & D Global Freight Pvt. Ltd.,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2026571,2025-02-13,2025,February,2,1,"Sydney, Australia","Ho Chi Minh City, Vietnam","Sydney, Australia → Ho Chi Minh City, Vietnam",Sea,39232990,Paperboard rolls,2595.5,2.5955,139763.86,0.13976386,Pending Pickup,BOL6839657143,A & D Global Freight Pvt. Ltd.,FreshFarms Importers,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2028559,2025-02-13,2025,February,2,1,"Seattle, USA","Dubai, UAE","Seattle, USA → Dubai, UAE",Sea,7020010,Lithium batteries (packets),200.9,0.2009,14151.62,0.01415162,Delivered,BOL8092333444,A & D International,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2028755,2025-02-13,2025,February,2,1,"Kochi, India","Melbourne, Australia","Kochi, India → Melbourne, Australia",Sea,8109090,Paperboard rolls,2170.9,2.1709,19518.59,0.01951859,In Transit,BOL3779961169,TransIndia Cargo,HomeStyle Furnitures,No Remarks,44.3,1.845833333333333,Port Congestion,True,Delayed
ADGF-2030775,2025-02-13,2025,February,2,1,"Kochi, India","Rotterdam, Netherlands","Kochi, India → Rotterdam, Netherlands",Sea,7020010,Stainless steel fasteners,477.5,0.4775,2845.08,0.00284508,Delivered,BOL9391440261,Oceanic Logistics Co.,Unknown (invoice),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2032417,2025-02-13,2025,February,2,1,"Mumbai, India","London, UK","Mumbai, India → London, UK",Sea,85171200,Lithium batteries (packets),106.1,0.1061,20598.81,0.020598810000000002,Delivered,BOL3840815252,TransIndia Cargo,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2034462,2025-02-13,2025,February,2,1,"Shenzhen, China","New Delhi, India","Shenzhen, China → New Delhi, India",Sea,10063010,Pharmaceutical tablets,216.3,0.21630000000000002,94798.11,0.09479811,Customs Hold,BOL4309361198,A & D International,ABC Importers Pvt. Ltd.,Delivery appointment rescheduled,0.0,0.0,No Delay,False,On Time
ADGF-2035230,2025-02-13,2025,February,2,1,"Rotterdam, Netherlands","Dubai, UAE","Rotterdam, Netherlands → Dubai, UAE",Air,30049099,Fresh white flesh dragon fruits (public trade sample),2195.5,2.1955,5186.65,0.005186649999999999,Customs Hold,BOL3804738359,A & D International,Unknown (invoice),No Remarks,17.7,0.7374999999999999,Weather Delay,True,Delayed
ADGF-2036619,2025-02-13,2025,February,2,1,"New Delhi, India","London, UK","New Delhi, India → London, UK",Air,94036000,LED lamps,1930.0,1.93,31116.02,0.03111602,Delivered,BOL2555067463,A & D International,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2025867,2025-02-14,2025,February,2,1,Vietnam (unspecified),Domestic,Vietnam (unspecified) → Domestic,Sea,10063010,Plastic granules,1189.3,1.1893,4528.72,0.00452872,In Transit,BOL6447920141,Oceanic Logistics Co.,Global Retail Ltd.,No Remarks,4.3,0.1791666666666667,Documentation Error,True,Delayed
ADGF-2027638,2025-02-14,2025,February,2,1,"Rotterdam, Netherlands","London, UK","Rotterdam, Netherlands → London, UK",Sea,85423900,Furniture (assembled),2746.3,2.7463,16633.52,0.01663352,Delivered,BOL4971989373,TransIndia Cargo,Unknown (invoice),Documentation review required,17.6,0.7333333333333334,Vehicle Breakdown,True,Delayed
ADGF-2028031,2025-02-14,2025,February,2,1,"New Delhi, India","Chennai, India","New Delhi, India → Chennai, India",Sea,85423900,Smartphone units,292.0,0.292,517293.19,0.51729319,Delivered,BOL7724268657,Sunrise Exports,Techtronica Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2028646,2025-02-14,2025,February,2,1,"Seattle, USA","Bengaluru, India","Seattle, USA → Bengaluru, India",Air,Unknown,Frozen shrimp,1868.1,1.8680999999999999,23048.55,0.02304855,In Transit,BOL8510427587,Oceanic Logistics Co.,HomeStyle Furnitures,No Remarks,13.9,0.5791666666666667,Port Congestion,True,Delayed
ADGF-2029552,2025-02-14,2025,February,2,1,"Shanghai, China","New Delhi, India","Shanghai, China → New Delhi, India",Road,10063010,Freight / tax invoice (public doc),464.8,0.4648,5908.43,0.00590843,Delivered,BOL1461933690,A & D Global Freight Pvt. Ltd.,Techtronica Pvt. Ltd.,No Remarks,16.0,0.6666666666666666,Documentation Error,True,Delayed
ADGF-2029715,2025-02-14,2025,February,2,1,"Bangkok, Thailand","Melbourne, Australia","Bangkok, Thailand → Melbourne, Australia",Road,85171200,Printed circuit boards,244.6,0.24459999999999998,41679.63,0.041679629999999995,Delivered,BOL1672472656,A & D International,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2030232,2025-02-14,2025,February,2,1,"Mumbai, India",Singapore,"Mumbai, India → Singapore",Sea,30049099,Smartphone units,201.2,0.2012,195670.29,0.19567029,Delivered,BOL7910360658,A & D Global Freight Pvt. Ltd.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2030439,2025-02-14,2025,February,2,1,"Dubai, UAE",Singapore,"Dubai, UAE → Singapore",Sea,39232990,Wheat flour,7852.8,7.8528,10240.18,0.01024018,Delivered,BOL7210804272,Oceanic Logistics Co.,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2031638,2025-02-14,2025,February,2,1,"Ho Chi Minh City, Vietnam",Domestic,"Ho Chi Minh City, Vietnam → Domestic",Sea,8109090,Plastic granules,1044.4,1.0444,60930.91,0.060930910000000005,Delivered,BOL7494708297,Sunrise Exports,Unknown (invoice),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2032575,2025-02-14,2025,February,2,1,"Los Angeles, USA","New Delhi, India","Los Angeles, USA → New Delhi, India",Sea,7020010,Furniture (assembled),601.3,0.6013,5880.15,0.00588015,In Transit,BOL8517185492,Sunrise Exports,ABC Importers Pvt. Ltd.,Port congestion noted,13.8,0.5750000000000001,Holiday Closure,True,Delayed
ADGF-2034322,2025-02-14,2025,February,2,1,"Bangkok, Thailand","Mumbai, India","Bangkok, Thailand → Mumbai, India",Air,85423900,Plastic granules,516.9,0.5169,1268.67,0.0012686700000000002,Delivered,BOL3133491643,A & D International,Global Retail Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2034983,2025-02-14,2025,February,2,1,"Rotterdam, Netherlands","Kolkata, India","Rotterdam, Netherlands → Kolkata, India",Air,10063010,Fresh dragon fruit,1044.4,1.0444,6653.34,0.00665334,Delivered,BOL3899684323,A & D International,ABC Importers Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2035266,2025-02-14,2025,February,2,1,"Bangkok, Thailand",Singapore,"Bangkok, Thailand → Singapore",Sea,85423900,Paperboard rolls,1216.8,1.2167999999999999,4978.53,0.00497853,Delivered,BOL9622856819,Sunrise Exports,Techtronica Pvt. Ltd.,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2035475,2025-02-14,2025,February,2,1,"Sydney, Australia","New Delhi, India","Sydney, Australia → New Delhi, India",Sea,7020010,Furniture (assembled),724.4,0.7243999999999999,7199.24,0.00719924,Delivered,BOL4094476551,Sunrise Exports,HomeStyle Furnitures,Delivery appointment rescheduled,0.0,0.0,No Delay,False,On Time
ADGF-2036132,2025-02-14,2025,February,2,1,"Jakarta, Indonesia","Rotterdam, Netherlands","Jakarta, Indonesia → Rotterdam, Netherlands",Sea,Unknown,Cocoa beans,1408.7,1.4087,8224.03,0.00822403,Delivered,BOL7546933536,A & D International,Unknown (trade database),No Remarks,10.3,0.4291666666666667,Vehicle Breakdown,True,Delayed
ADGF-2025229,2025-02-15,2025,February,2,1,"Hamburg, Germany","Mumbai, India","Hamburg, Germany → Mumbai, India",Air,85423900,Engine parts,492.0,0.492,9560.02,0.00956002,Delivered,BOL5993679214,TransIndia Cargo,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2025747,2025-02-15,2025,February,2,1,"Sydney, Australia","Los Angeles, USA","Sydney, Australia → Los Angeles, USA",Air,7020010,Smartphone units,347.0,0.347,73785.63,0.07378563,Delivered,BOL6120055265,Oceanic Logistics Co.,Unknown (trade database),No Remarks,0.0,0.0,No Delay,False,On Time
ADGF-2026727,2025-02-15,2025,February,2,1,"Rotterdam, Netherlands","Kolkata, India","Rotterdam, Netherlands → Kolkata, India",Sea,85171200,Wheat flour,2240.0,2.24,2614.4,0.0026144000000000002,Delivered,BOL1941204009,Oceanic Logistics Co.,HomeStyle Furnitures,No Remarks,0.0,0.0,No Delay,False,On Time
